date,trend_log_return
2014-11-18,0.05505977718302739
2014-11-19,-0.13353139262452263
2014-11-20,0.059423420470800806
2014-11-21,-0.08004270767353637
2014-11-22,-0.02105340919783238
2014-11-23,-0.02150620522096362
2014-11-24,0.083381608939051
2014-11-25,0.0
2014-11-26,-0.10536051565782628
2014-11-27,0.08515780834030677
2014-11-28,-0.08515780834030683
2014-11-29,-0.02247285585205863
2014-11-30,0.022472855852058576
2014-12-01,0.04348511193973889
2014-12-02,0.10109611687136881
2014-12-03,-0.019418085857101627
2014-12-04,-0.04000533461369913
2014-12-05,-0.020619287202735703
2014-12-06,-0.02105340919783238
2014-12-07,0.06187540371808745
2014-12-08,0.131028262406404
2014-12-09,-0.13102826240640414
2014-12-10,0.0
2014-12-11,0.26236426446749106
2014-12-12,0.10227884912041825
2014-12-13,-0.3646431135879093
2014-12-14,-0.020202707317519466
2014-12-15,0.13353139262452257
2014-12-16,0.03509131981127019
2014-12-17,0.0
2014-12-18,-0.03509131981127006
2014-12-19,-0.05505977718302743
2014-12-20,-0.03846628082779605
2014-12-21,-0.04000533461369913
2014-12-22,0.059423420470800806
2014-12-23,0.01904819497069441
2014-12-24,-0.05826890812397576
2014-12-25,0.0
2014-12-26,0.131028262406404
2014-12-27,0.5621189181535412
2014-12-28,-0.7133498878774648
2014-12-29,0.040005334613699206
2014-12-30,0.0
2014-12-31,-0.019802627296179754
2015-01-01,-0.05406722127027582
2015-01-02,0.08855339734144503
2015-01-03,0.049596941139372186
2015-01-04,0.20359895524123955
2015-01-05,-0.01324522675002068
2015-01-06,0.026317308317373358
2015-01-07,-0.15415067982725836
2015-01-08,-0.04652001563489282
2015-01-09,-0.048790164169432056
2015-01-10,0.016529301951210506
2015-01-11,-0.05043085362689197
2015-01-12,-0.05310982531394841
2015-01-13,0.25534669180884456
2015-01-14,0.3424903089467759
2015-01-15,-0.13926206733350766
2015-01-16,-0.18924199963852842
2015-01-17,-0.05715841383994864
2015-01-18,-0.060624621816434854
2015-01-19,-0.0813456394539524
2015-01-20,0.06559728248581327
2015-01-21,0.03125254350410453
2015-01-22,0.0
2015-01-23,-0.06351340572232586
2015-01-24,-0.033336420267591836
2015-01-25,0.06559728248581327
2015-01-26,0.2995165300987838
2015-01-27,-0.2231435513142097
2015-01-28,-0.09237332013101517
